,year,Month,day,Hour,minute,SiteOutdoorAirDrybulbTemperature,dew_point,SiteOutdoorAirRelativeHumidity,datetime,DayOfYear,dayofweek,DayofWeek,floor_area,floor_height,number_of_stories,building_rotation,aspect_ratio,overall_wwr,hours_of_operation_start_time,hours_of_operation_duration,lpd,epd,people_average,heating_source,target_standard,building_type,B0_Elec,B0_Gas,B1_Elec,B1_Gas,B2_Elec,B2_Gas,B_All_Elec
4210,2005,6,25,11,0,28.9,18.3,53.0,6/25/2017 10:00,176,Sunday,0,47083.0,10,4,45,1.4248449171618343,45,6.030453952648233,8.941525409031172,16.009372807444223,2,10,Electricity,90.1-2004,MediumOffice,65.10993055555555,0.07504167035555555,98.98527777777778,0.08720156446666667,67.739875,0.06822344232222222,231.83508333333333
4211,2005,6,25,12,0,31.0,16.6,42.0,6/25/2017 11:00,176,Sunday,0,47083.0,10,4,45,1.4248449171618343,45,6.030453952648233,8.941525409031172,16.009372807444223,2,10,Electricity,90.1-2004,MediumOffice,68.69356944444445,0.08370986109444443,104.11825,0.09081930806666666,70.72722222222222,0.07018252268333333,243.53904166666666
4212,2005,6,25,13,0,32.6,17.1,40.0,6/25/2017 12:00,176,Sunday,0,47083.0,10,4,45,1.4248449171618343,45,6.030453952648233,8.941525409031172,16.009372807444223,2,10,Electricity,90.1-2004,MediumOffice,70.64725,0.08436629198333333,104.68147222222223,0.0905711087611111,71.39202777777778,0.0702134628888889,246.72075
4213,2005,6,25,14,0,32.5,17.8,42.0,6/25/2017 13:00,176,Sunday,0,47083.0,10,4,45,1.4248449171618343,45,6.030453952648233,8.941525409031172,16.009372807444223,2,10,Electricity,90.1-2004,MediumOffice,69.72443055555556,0.08037457422777777,106.13647222222222,0.08302965046111112,71.36808333333333,0.07111130699444444,247.2289861111111
4214,2005,6,25,15,0,31.7,15.6,38.0,6/25/2017 14:00,176,Sunday,0,47083.0,10,4,45,1.4248449171618343,45,6.030453952648233,8.941525409031172,16.009372807444223,2,10,Electricity,90.1-2004,MediumOffice,67.60991666666666,0.07027450925555555,104.613625,0.08116001662777778,70.41970833333333,0.06795101307777777,242.64325000000002
4215,2005,6,25,16,0,31.1,17.8,45.0,6/25/2017 15:00,176,Sunday,0,47083.0,10,4,45,1.4248449171618343,45,6.030453952648233,8.941525409031172,16.009372807444223,2,10,Electricity,90.1-2004,MediumOffice,67.49344444444445,0.06998730415555555,103.59156944444445,0.07719361875555555,70.86925,0.06836607813888888,241.9542638888889
4216,2005,6,25,17,0,32.3,17.1,40.0,6/25/2017 16:00,176,Sunday,0,47083.0,10,4,45,1.4248449171618343,45,6.030453952648233,8.941525409031172,16.009372807444223,2,10,Electricity,90.1-2004,MediumOffice,67.05572222222222,0.06509547236666667,105.67377777777777,0.07203650396666667,69.91691666666667,0.05995424233333333,242.64641666666665
4217,2005,6,25,18,0,31.7,18.2,45.0,6/25/2017 17:00,176,Sunday,0,47083.0,10,4,45,1.4248449171618343,45,6.030453952648233,8.941525409031172,16.009372807444223,2,10,Electricity,90.1-2004,MediumOffice,67.011125,0.06165046126666666,102.98680555555555,0.07218206841666666,68.87022222222222,0.06044653232777778,238.8681527777778
4218,2005,6,25,19,0,29.9,18.2,50.0,6/25/2017 18:00,176,Sunday,0,47083.0,10,4,45,1.4248449171618343,45,6.030453952648233,8.941525409031172,16.009372807444223,2,10,Electricity,90.1-2004,MediumOffice,65.77684722222222,0.03127477111111111,103.33031944444444,0.026622172649999998,65.99252777777778,0.020513294677777776,235.09969444444445
4219,2005,6,25,20,0,28.2,17.8,53.0,6/25/2017 19:00,176,Sunday,0,47083.0,10,4,45,1.4248449171618343,45,6.030453952648233,8.941525409031172,16.009372807444223,2,10,Electricity,90.1-2004,MediumOffice,64.20195833333334,0.011330427433333333,96.99690277777778,0.021892723627777777,64.28208333333333,0.013569888894444446,225.48094444444445
4220,2005,6,25,21,0,26.5,17.7,58.0,6/25/2017 20:00,176,Sunday,0,47083.0,10,4,45,1.4248449171618343,45,6.030453952648233,8.941525409031172,16.009372807444223,2,10,Electricity,90.1-2004,MediumOffice,56.80244444444445,0.009691714916666667,73.52280555555555,0.02198044046111111,58.898319444444446,0.013078702113333332,189.22356944444442
4221,2005,6,25,22,0,25.7,16.6,57.0,6/25/2017 21:00,176,Sunday,0,47083.0,10,4,45,1.4248449171618343,45,6.030453952648233,8.941525409031172,16.009372807444223,2,10,Electricity,90.1-2004,MediumOffice,52.001083333333334,0.00969191868888889,71.64045833333333,0.022068275766666666,53.10897222222222,0.008582808282222222,176.75051388888886
4222,2005,6,25,23,0,23.9,17.8,69.0,6/25/2017 22:00,176,Sunday,0,47083.0,10,4,45,1.4248449171618343,45,6.030453952648233,8.941525409031172,16.009372807444223,2,10,Electricity,90.1-2004,MediumOffice,52.28415277777778,0.00852529949611111,71.30968055555556,0.023536520972222218,53.62513888888889,0.0061343447611111115,177.21897222222222
4223,2005,6,25,24,0,22.8,17.8,73.0,6/25/2017 23:00,176,Sunday,0,47083.0,10,4,45,1.4248449171618343,45,6.030453952648233,8.941525409031172,16.009372807444223,2,10,Electricity,90.1-2004,MediumOffice,51.19029722222222,0.009156296294444444,66.29430555555555,0.01529159831111111,50.96726388888889,0.005151603461111111,168.45186666666666
4224,2005,6,26,1,0,22.2,18.3,79.0,6/26/2017 0:00,177,Monday,1,47083.0,10,4,45,1.4248449171618343,45,6.030453952648233,8.941525409031172,16.009372807444223,2,10,Electricity,90.1-2004,MediumOffice,58.094229166666665,0.006633086278888888,61.1343375,0.1172264204611111,44.30620694444445,0.06815650077777778,163.53477361111112
4225,2005,6,26,2,0,21.7,18.9,84.0,6/26/2017 1:00,177,Monday,1,47083.0,10,4,45,1.4248449171618343,45,6.030453952648233,8.941525409031172,16.009372807444223,2,10,Electricity,90.1-2004,MediumOffice,51.29278472222222,0.006540315894444444,55.083059722222224,0.08155069062777777,40.67629861111111,0.03647799055,147.05214305555558
4226,2005,6,26,3,0,21.1,19.4,90.0,6/26/2017 2:00,177,Monday,1,47083.0,10,4,45,1.4248449171618343,45,6.030453952648233,8.941525409031172,16.009372807444223,2,10,Electricity,90.1-2004,MediumOffice,49.69827083333333,0.07071914498333333,52.76068472222222,0.07656714712222222,35.836105555555555,0.0014842280561111112,138.2950611111111
4227,2005,6,26,4,0,20.6,18.9,90.0,6/26/2017 3:00,177,Monday,1,47083.0,10,4,45,1.4248449171618343,45,6.030453952648233,8.941525409031172,16.009372807444223,2,10,Electricity,90.1-2004,MediumOffice,49.500076388888886,0.08197752235,51.11967083333333,0.05379158271111111,34.28308055555556,0.0034240652111111112,134.90282777777776
4228,2005,6,26,5,0,21.1,19.4,90.0,6/26/2017 4:00,177,Monday,1,47083.0,10,4,45,1.4248449171618343,45,6.030453952648233,8.941525409031172,16.009372807444223,2,10,Electricity,90.1-2004,MediumOffice,58.499451388888886,0.09585131145,43.075065277777774,0.004444290174444445,35.82557083333333,0.008816127002777778,137.40008749999998
4229,2005,6,26,6,0,22.8,20.6,87.0,6/26/2017 5:00,177,Monday,1,47083.0,10,4,45,1.4248449171618343,45,6.030453952648233,8.941525409031172,16.009372807444223,2,10,Electricity,90.1-2004,MediumOffice,144.91731944444444,0.1387674948388889,90.745125,0.05927333508333333,53.007194444444444,0.03488153944444444,288.66963888888887
4230,2005,6,26,7,0,25.0,23.9,94.0,6/26/2017 6:00,177,Monday,1,47083.0,10,4,45,1.4248449171618343,45,6.030453952648233,8.941525409031172,16.009372807444223,2,10,Electricity,90.1-2004,MediumOffice,222.3068888888889,0.14895048088888888,139.68754166666668,0.09222702344444443,92.74743055555555,0.10262514557222222,454.7418611111111
4231,2005,6,26,8,0,26.1,21.7,77.0,6/26/2017 7:00,177,Monday,1,47083.0,10,4,45,1.4248449171618343,45,6.030453952648233,8.941525409031172,16.009372807444223,2,10,Electricity,90.1-2004,MediumOffice,240.82825,0.1612864721111111,263.31361111111113,0.10605933305000001,204.08923611111112,0.08576702697777777,708.2310972222222
4232,2005,6,26,9,0,25.6,20.0,71.0,6/26/2017 8:00,177,Monday,1,47083.0,10,4,45,1.4248449171618343,45,6.030453952648233,8.941525409031172,16.009372807444223,2,10,Electricity,90.1-2004,MediumOffice,255.88134722222222,0.16581741855555557,279.24083333333334,0.16704663894444444,231.9092777777778,0.12379115111111111,767.0314583333334
4233,2005,6,26,10,0,27.2,19.4,62.0,6/26/2017 9:00,177,Monday,1,47083.0,10,4,45,1.4248449171618343,45,6.030453952648233,8.941525409031172,16.009372807444223,2,10,Electricity,90.1-2004,MediumOffice,248.02468055555556,0.17246100905555556,272.9327083333333,0.1870064598333333,234.78918055555556,0.13902336166666665,755.7465694444445
4234,2005,6,26,11,0,29.4,17.8,50.0,6/26/2017 10:00,177,Monday,1,47083.0,10,4,45,1.4248449171618343,45,6.030453952648233,8.941525409031172,16.009372807444223,2,10,Electricity,90.1-2004,MediumOffice,248.39665277777777,0.1869766048333333,279.0461666666667,0.19396926188888888,235.92502777777779,0.15110629622222221,763.3678472222223
4235,2005,6,26,12,0,30.6,17.2,45.0,6/26/2017 11:00,177,Monday,1,47083.0,10,4,45,1.4248449171618343,45,6.030453952648233,8.941525409031172,16.009372807444223,2,10,Electricity,90.1-2004,MediumOffice,256.77891666666665,0.17816601522222222,293.55505555555555,0.19637524316666663,243.88895833333333,0.1630457846111111,794.2229305555555
4236,2005,6,26,13,0,31.7,11.7,29.0,6/26/2017 12:00,177,Monday,1,47083.0,10,4,45,1.4248449171618343,45,6.030453952648233,8.941525409031172,16.009372807444223,2,10,Electricity,90.1-2004,MediumOffice,261.7612361111111,0.172031334,294.2858888888889,0.19540424483333332,252.18230555555556,0.1455908456111111,808.2294305555556
4237,2005,6,26,14,0,32.2,12.8,31.0,6/26/2017 13:00,177,Monday,1,47083.0,10,4,45,1.4248449171618343,45,6.030453952648233,8.941525409031172,16.009372807444223,2,10,Electricity,90.1-2004,MediumOffice,255.0982361111111,0.15513075022222222,300.2120972222222,0.19848400133333335,248.34306944444444,0.1408566956111111,803.6534027777777
4238,2005,6,26,15,0,32.2,13.9,33.0,6/26/2017 14:00,177,Monday,1,47083.0,10,4,45,1.4248449171618343,45,6.030453952648233,8.941525409031172,16.009372807444223,2,10,Electricity,90.1-2004,MediumOffice,234.89086111111112,0.14812657766666668,296.5217222222222,0.20041391383333335,224.14356944444444,0.13619069083333332,755.5561527777777
4239,2005,6,26,16,0,32.8,19.4,45.0,6/26/2017 15:00,177,Monday,1,47083.0,10,4,45,1.4248449171618343,45,6.030453952648233,8.941525409031172,16.009372807444223,2,10,Electricity,90.1-2004,MediumOffice,200.62080555555556,0.1349902355,313.5973055555556,0.19252901877777778,172.81351388888888,0.10399569384444445,687.0316250000001
4240,2005,6,26,17,0,32.8,18.3,42.0,6/26/2017 16:00,177,Monday,1,47083.0,10,4,45,1.4248449171618343,45,6.030453952648233,8.941525409031172,16.009372807444223,2,10,Electricity,90.1-2004,MediumOffice,136.62293055555557,0.136015968,303.30370833333336,0.1745016693888889,176.03390277777777,0.09558290552222222,615.9605416666667
4241,2005,6,26,18,0,32.2,18.3,44.0,6/26/2017 17:00,177,Monday,1,47083.0,10,4,45,1.4248449171618343,45,6.030453952648233,8.941525409031172,16.009372807444223,2,10,Electricity,90.1-2004,MediumOffice,111.01909722222223,0.11986804772777777,288.53281944444444,0.17191542077777777,135.48656944444446,0.09388631695555556,535.0384861111111
4242,2005,6,26,19,0,31.1,19.4,50.0,6/26/2017 18:00,177,Monday,1,47083.0,10,4,45,1.4248449171618343,45,6.030453952648233,8.941525409031172,16.009372807444223,2,10,Electricity,90.1-2004,MediumOffice,91.52063888888888,0.11269905187777778,276.72504166666664,0.162835141,97.48061111111112,0.08022217629999999,465.7262916666666
4243,2005,6,26,20,0,28.9,19.4,57.0,6/26/2017 19:00,177,Monday,1,47083.0,10,4,45,1.4248449171618343,45,6.030453952648233,8.941525409031172,16.009372807444223,2,10,Electricity,90.1-2004,MediumOffice,80.85054166666667,0.09076973455000001,206.66483333333332,0.16265804872222223,87.72966666666666,0.07342306494444444,375.2450416666667
4244,2005,6,26,21,0,27.8,21.1,67.0,6/26/2017 20:00,177,Monday,1,47083.0,10,4,45,1.4248449171618343,45,6.030453952648233,8.941525409031172,16.009372807444223,2,10,Electricity,90.1-2004,MediumOffice,67.95751388888888,0.07971606296666665,267.4874027777778,0.15221263722222222,80.69572222222222,0.0727445224,416.14063888888893
4245,2005,6,26,22,0,26.7,21.7,74.0,6/26/2017 21:00,177,Monday,1,47083.0,10,4,45,1.4248449171618343,45,6.030453952648233,8.941525409031172,16.009372807444223,2,10,Electricity,90.1-2004,MediumOffice,62.06576388888889,0.07029207631666666,257.67647222222223,0.14443398805555555,70.31256944444445,0.06127848692222222,390.0548055555556
4246,2005,6,26,23,0,26.1,20.6,72.0,6/26/2017 22:00,177,Monday,1,47083.0,10,4,45,1.4248449171618343,45,6.030453952648233,8.941525409031172,16.009372807444223,2,10,Electricity,90.1-2004,MediumOffice,60.01515277777778,0.02209171525888889,182.65730555555555,0.133986681,68.24918055555555,0.05903590253333334,310.9216388888889
4247,2005,6,26,24,0,25.6,21.1,76.0,6/26/2017 23:00,177,Monday,1,47083.0,10,4,45,1.4248449171618343,45,6.030453952648233,8.941525409031172,16.009372807444223,2,10,Electricity,90.1-2004,MediumOffice,60.666875,0.022821854825555557,182.40955555555556,0.133986681,67.44645833333334,0.058399166466666666,310.52288888888893
4248,2005,6,27,1,0,24.4,22.8,91.0,6/27/2017 0:00,178,Tuesday,2,47083.0,10,4,45,1.4248449171618343,45,6.030453952648233,8.941525409031172,16.009372807444223,2,10,Electricity,90.1-2004,MediumOffice,78.86140277777778,0.008865415712222222,94.3007361111111,0.11397093174444443,53.53245972222222,0.06223381375,226.6945986111111
4249,2005,6,27,2,0,23.9,22.8,94.0,6/27/2017 1:00,178,Tuesday,2,47083.0,10,4,45,1.4248449171618343,45,6.030453952648233,8.941525409031172,16.009372807444223,2,10,Electricity,90.1-2004,MediumOffice,77.01897222222222,0.006132809361111112,85.20572222222222,0.08947618374444444,46.74998194444444,0.04024373770611111,208.97467638888887
4250,2005,6,27,3,0,23.9,22.2,90.0,6/27/2017 2:00,178,Tuesday,2,47083.0,10,4,45,1.4248449171618343,45,6.030453952648233,8.941525409031172,16.009372807444223,2,10,Electricity,90.1-2004,MediumOffice,76.75561111111111,0.07146737288888888,82.99993055555555,0.07604886432222221,45.226370833333334,0.005713903430555555,204.9819125
4251,2005,6,27,4,0,23.9,22.2,90.0,6/27/2017 3:00,178,Tuesday,2,47083.0,10,4,45,1.4248449171618343,45,6.030453952648233,8.941525409031172,16.009372807444223,2,10,Electricity,90.1-2004,MediumOffice,81.71609722222222,0.08761234083333333,84.2183888888889,0.04936555052777778,45.75556527777778,0.00341345863,211.6900513888889
4252,2005,6,27,5,0,23.3,21.7,91.0,6/27/2017 4:00,178,Tuesday,2,47083.0,10,4,45,1.4248449171618343,45,6.030453952648233,8.941525409031172,16.009372807444223,2,10,Electricity,90.1-2004,MediumOffice,76.16227777777777,0.09913738969444444,68.77104722222222,0.005760025756611111,48.56368333333333,0.013642263243277776,193.49700833333333
4253,2005,6,27,6,0,23.9,21.7,88.0,6/27/2017 5:00,178,Tuesday,2,47083.0,10,4,45,1.4248449171618343,45,6.030453952648233,8.941525409031172,16.009372807444223,2,10,Electricity,90.1-2004,MediumOffice,143.76168055555556,0.13800605017222223,92.88094444444444,0.059515516,54.685180555555554,0.03488153944444444,291.3278055555556
4254,2005,6,27,7,0,24.4,21.1,82.0,6/27/2017 6:00,178,Tuesday,2,47083.0,10,4,45,1.4248449171618343,45,6.030453952648233,8.941525409031172,16.009372807444223,2,10,Electricity,90.1-2004,MediumOffice,236.9800972222222,0.14867927427777777,140.12173611111112,0.09100208701111111,96.110375,0.0966721107,473.21220833333336
4255,2005,6,27,8,0,25.0,22.0,83.0,6/27/2017 7:00,178,Tuesday,2,47083.0,10,4,45,1.4248449171618343,45,6.030453952648233,8.941525409031172,16.009372807444223,2,10,Electricity,90.1-2004,MediumOffice,238.29620833333334,0.16342726516666667,254.88194444444446,0.10605933305000001,195.261,0.08377453271111111,688.4391527777777
4256,2005,6,27,9,0,25.6,20.6,74.0,6/27/2017 8:00,178,Tuesday,2,47083.0,10,4,45,1.4248449171618343,45,6.030453952648233,8.941525409031172,16.009372807444223,2,10,Electricity,90.1-2004,MediumOffice,247.50484722222222,0.16524050622222222,276.50805555555553,0.16690845294444442,227.72380555555554,0.12067921755555555,751.7367083333334
4257,2005,6,27,10,0,27.0,21.0,70.0,6/27/2017 9:00,178,Tuesday,2,47083.0,10,4,45,1.4248449171618343,45,6.030453952648233,8.941525409031172,16.009372807444223,2,10,Electricity,90.1-2004,MediumOffice,251.57315277777778,0.1759247577222222,279.30216666666666,0.18543646594444446,233.67554166666667,0.13681655588888889,764.5508611111111
4258,2005,6,27,11,0,28.0,21.0,66.0,6/27/2017 10:00,178,Tuesday,2,47083.0,10,4,45,1.4248449171618343,45,6.030453952648233,8.941525409031172,16.009372807444223,2,10,Electricity,90.1-2004,MediumOffice,240.6586111111111,0.1703478911111111,274.11681944444445,0.1881260223333333,237.83215277777776,0.1491261988888889,752.6075833333333
4259,2005,6,27,12,0,28.9,20.6,61.0,6/27/2017 11:00,178,Tuesday,2,47083.0,10,4,45,1.4248449171618343,45,6.030453952648233,8.941525409031172,16.009372807444223,2,10,Electricity,90.1-2004,MediumOffice,239.71955555555556,0.1771718911111111,269.85197222222223,0.189202224,232.13,0.1627105556111111,741.7015277777778
4260,2005,6,27,13,0,25.6,21.7,79.0,6/27/2017 12:00,178,Tuesday,2,47083.0,10,4,45,1.4248449171618343,45,6.030453952648233,8.941525409031172,16.009372807444223,2,10,Electricity,90.1-2004,MediumOffice,230.21173611111112,0.16973183555555554,272.22876388888886,0.18609417633333333,226.71418055555554,0.14738802183333333,729.1546805555555
4261,2005,6,27,14,0,28.3,22.2,70.0,6/27/2017 13:00,178,Tuesday,2,47083.0,10,4,45,1.4248449171618343,45,6.030453952648233,8.941525409031172,16.009372807444223,2,10,Electricity,90.1-2004,MediumOffice,233.45988888888888,0.16133523527777777,279.5696527777778,0.19441850855555556,232.86209722222222,0.15070860866666666,745.8916388888889
4262,2005,6,27,15,0,26.1,22.2,79.0,6/27/2017 14:00,178,Tuesday,2,47083.0,10,4,45,1.4248449171618343,45,6.030453952648233,8.941525409031172,16.009372807444223,2,10,Electricity,90.1-2004,MediumOffice,211.81747222222222,0.15267600577777776,277.17,0.19263526466666667,186.54106944444445,0.13846786911111109,675.5285416666667
4263,2005,6,27,16,0,27.8,22.8,74.0,6/27/2017 15:00,178,Tuesday,2,47083.0,10,4,45,1.4248449171618343,45,6.030453952648233,8.941525409031172,16.009372807444223,2,10,Electricity,90.1-2004,MediumOffice,183.5777361111111,0.13517889066666666,285.38747222222224,0.19672464144444446,156.24956944444443,0.10961340967777777,625.2147777777777
4264,2005,6,27,17,0,27.8,21.7,69.0,6/27/2017 16:00,178,Tuesday,2,47083.0,10,4,45,1.4248449171618343,45,6.030453952648233,8.941525409031172,16.009372807444223,2,10,Electricity,90.1-2004,MediumOffice,124.20708333333333,0.1252047853611111,274.94138888888887,0.17849816394444443,156.12295833333334,0.0948600354111111,555.2714305555555
4265,2005,6,27,18,0,28.9,22.8,70.0,6/27/2017 17:00,178,Tuesday,2,47083.0,10,4,45,1.4248449171618343,45,6.030453952648233,8.941525409031172,16.009372807444223,2,10,Electricity,90.1-2004,MediumOffice,108.13109722222222,0.11503416781111112,250.91681944444446,0.16326600077777778,125.21740277777778,0.0905806671,484.26531944444446
4266,2005,6,27,19,0,28.3,22.8,72.0,6/27/2017 18:00,178,Tuesday,2,47083.0,10,4,45,1.4248449171618343,45,6.030453952648233,8.941525409031172,16.009372807444223,2,10,Electricity,90.1-2004,MediumOffice,81.23238888888889,0.1096027329611111,232.45694444444445,0.15568875438888888,89.24743055555555,0.08053143618888889,402.9367638888889
4267,2005,6,27,20,0,28.0,22.0,70.0,6/27/2017 19:00,178,Tuesday,2,47083.0,10,4,45,1.4248449171618343,45,6.030453952648233,8.941525409031172,16.009372807444223,2,10,Electricity,90.1-2004,MediumOffice,70.22709722222223,0.09220414882777778,208.5577638888889,0.162026497,78.91390277777778,0.07635525718333333,357.6987638888889
4268,2005,6,27,21,0,26.1,22.2,79.0,6/27/2017 20:00,178,Tuesday,2,47083.0,10,4,45,1.4248449171618343,45,6.030453952648233,8.941525409031172,16.009372807444223,2,10,Electricity,90.1-2004,MediumOffice,61.40043055555556,0.07937141305555555,260.3013472222222,0.15716918327777776,70.64047222222223,0.07199238965,392.34225
4269,2005,6,27,22,0,25.6,22.2,82.0,6/27/2017 21:00,178,Tuesday,2,47083.0,10,4,45,1.4248449171618343,45,6.030453952648233,8.941525409031172,16.009372807444223,2,10,Electricity,90.1-2004,MediumOffice,60.55513888888889,0.07043375487777778,257.85531944444443,0.14567391833333335,69.52015277777778,0.058801213799999995,387.93061111111115
4270,2005,6,27,23,0,24.4,22.2,88.0,6/27/2017 22:00,178,Tuesday,2,47083.0,10,4,45,1.4248449171618343,45,6.030453952648233,8.941525409031172,16.009372807444223,2,10,Electricity,90.1-2004,MediumOffice,55.927930555555555,0.016798859736666668,181.78313888888889,0.1362262325,63.26331944444444,0.05863835240555556,300.9743888888889
4271,2005,6,27,24,0,23.9,22.2,90.0,6/27/2017 23:00,178,Tuesday,2,47083.0,10,4,45,1.4248449171618343,45,6.030453952648233,8.941525409031172,16.009372807444223,2,10,Electricity,90.1-2004,MediumOffice,55.698708333333336,0.016798859736666668,181.506,0.13764140688888887,63.29673611111111,0.05911459652222222,300.5014444444445
4272,2005,6,28,1,0,23.3,22.2,94.0,6/28/2017 0:00,179,Wednesday,3,47083.0,10,4,45,1.4248449171618343,45,6.030453952648233,8.941525409031172,16.009372807444223,2,10,Electricity,90.1-2004,MediumOffice,71.36336111111112,0.006158977979444444,79.23677777777777,0.11126653315555554,54.825205555555556,0.05373732717222222,205.42534444444445
4273,2005,6,28,2,0,23.2,22.8,98.0,6/28/2017 1:00,179,Wednesday,3,47083.0,10,4,45,1.4248449171618343,45,6.030453952648233,8.941525409031172,16.009372807444223,2,10,Electricity,90.1-2004,MediumOffice,65.96925,0.006090946016666667,72.8163611111111,0.09193382365,43.14828472222222,0.038519246561666665,181.93389583333334
4274,2005,6,28,3,0,23.2,22.8,98.0,6/28/2017 2:00,179,Wednesday,3,47083.0,10,4,45,1.4248449171618343,45,6.030453952648233,8.941525409031172,16.009372807444223,2,10,Electricity,90.1-2004,MediumOffice,65.09093055555556,0.07535223343888889,71.56402777777778,0.07784908291111112,41.36445416666667,0.0033175373583333332,178.01941250000002
4275,2005,6,28,4,0,23.3,22.2,94.0,6/28/2017 3:00,179,Wednesday,3,47083.0,10,4,45,1.4248449171618343,45,6.030453952648233,8.941525409031172,16.009372807444223,2,10,Electricity,90.1-2004,MediumOffice,70.09709722222222,0.0850708842,74.04983333333334,0.03491186359444444,45.277411111111114,0.0038266977972222223,189.4243416666667
4276,2005,6,28,5,0,23.1,22.4,96.0,6/28/2017 4:00,179,Wednesday,3,47083.0,10,4,45,1.4248449171618343,45,6.030453952648233,8.941525409031172,16.009372807444223,2,10,Electricity,90.1-2004,MediumOffice,72.55052777777777,0.10057900234444443,62.34142222222222,0.00708244966438889,43.29537916666666,0.013438640769944447,178.18732916666667
4277,2005,6,28,6,0,24.6,22.7,89.0,6/28/2017 5:00,179,Wednesday,3,47083.0,10,4,45,1.4248449171618343,45,6.030453952648233,8.941525409031172,16.009372807444223,2,10,Electricity,90.1-2004,MediumOffice,129.3251388888889,0.13531886322777778,92.40316666666666,0.061757768666666664,57.373916666666666,0.03530672582444444,279.1022222222222
4278,2005,6,28,7,0,25.6,23.3,87.0,6/28/2017 6:00,179,Wednesday,3,47083.0,10,4,45,1.4248449171618343,45,6.030453952648233,8.941525409031172,16.009372807444223,2,10,Electricity,90.1-2004,MediumOffice,231.62251388888888,0.14720874966666667,145.62469444444446,0.09072024633333334,104.69419444444445,0.09763886298888888,481.9414027777778
4279,2005,6,28,8,0,26.7,23.3,82.0,6/28/2017 7:00,179,Wednesday,3,47083.0,10,4,45,1.4248449171618343,45,6.030453952648233,8.941525409031172,16.009372807444223,2,10,Electricity,90.1-2004,MediumOffice,239.6887361111111,0.16212535022222221,256.39591666666666,0.10688758183333334,201.25813888888888,0.08537160461111111,697.3427916666667
4280,2005,6,28,9,0,29.4,23.3,70.0,6/28/2017 8:00,179,Wednesday,3,47083.0,10,4,45,1.4248449171618343,45,6.030453952648233,8.941525409031172,16.009372807444223,2,10,Electricity,90.1-2004,MediumOffice,252.43705555555556,0.16399067166666667,283.2182222222222,0.16877405872222223,237.64279166666665,0.12359278122222223,773.2980694444444
4281,2005,6,28,10,0,30.6,23.3,65.0,6/28/2017 9:00,179,Wednesday,3,47083.0,10,4,45,1.4248449171618343,45,6.030453952648233,8.941525409031172,16.009372807444223,2,10,Electricity,90.1-2004,MediumOffice,261.794375,0.175454423,290.85218055555555,0.18964730044444444,246.31484722222223,0.13807359355555557,798.9614027777777
4282,2005,6,28,11,0,31.7,23.3,61.0,6/28/2017 10:00,179,Wednesday,3,47083.0,10,4,45,1.4248449171618343,45,6.030453952648233,8.941525409031172,16.009372807444223,2,10,Electricity,90.1-2004,MediumOffice,264.21316666666667,0.17469966016666666,288.9385138888889,0.18431936766666668,249.16473611111113,0.1480359701111111,802.3164166666667
4283,2005,6,28,12,0,32.8,23.9,60.0,6/28/2017 11:00,179,Wednesday,3,47083.0,10,4,45,1.4248449171618343,45,6.030453952648233,8.941525409031172,16.009372807444223,2,10,Electricity,90.1-2004,MediumOffice,266.7793888888889,0.1694450853888889,295.4350277777778,0.1860537536111111,247.83659722222222,0.15255720183333332,810.051013888889
4284,2005,6,28,13,0,33.0,24.0,59.0,6/28/2017 12:00,179,Wednesday,3,47083.0,10,4,45,1.4248449171618343,45,6.030453952648233,8.941525409031172,16.009372807444223,2,10,Electricity,90.1-2004,MediumOffice,267.07458333333335,0.16944996644444446,296.23204166666665,0.19099954238888892,250.2518472222222,0.14119481533333333,813.5584722222221
4285,2005,6,28,14,0,34.4,21.7,48.0,6/28/2017 13:00,179,Wednesday,3,47083.0,10,4,45,1.4248449171618343,45,6.030453952648233,8.941525409031172,16.009372807444223,2,10,Electricity,90.1-2004,MediumOffice,256.72108333333335,0.15623225755555556,309.9527638888889,0.19531908699999997,247.90993055555555,0.13587536516666668,814.5837777777779
4286,2005,6,28,15,0,33.4,21.6,50.0,6/28/2017 14:00,179,Wednesday,3,47083.0,10,4,45,1.4248449171618343,45,6.030453952648233,8.941525409031172,16.009372807444223,2,10,Electricity,90.1-2004,MediumOffice,228.1559861111111,0.14673069055555557,297.7067361111111,0.19951542049999998,217.4888611111111,0.13158439605555555,743.3515833333333
4287,2005,6,28,16,0,32.2,21.7,54.0,6/28/2017 15:00,179,Wednesday,3,47083.0,10,4,45,1.4248449171618343,45,6.030453952648233,8.941525409031172,16.009372807444223,2,10,Electricity,90.1-2004,MediumOffice,197.2939861111111,0.13039014866666665,309.0655138888889,0.19538069255555554,166.2613888888889,0.10784065768888888,672.6208888888889
4288,2005,6,28,17,0,31.7,21.7,56.0,6/28/2017 16:00,179,Wednesday,3,47083.0,10,4,45,1.4248449171618343,45,6.030453952648233,8.941525409031172,16.009372807444223,2,10,Electricity,90.1-2004,MediumOffice,132.816,0.12039511642777777,301.02968055555556,0.17846053716666666,169.24079166666667,0.09492700065,603.0864722222223
